0.00023577,3288.1,582.87,45.954
1.0359e-06,3273.4,604.39,41.975
1.0126e-06,3258.8,625.76,38.077
1.0022e-06,3244.2,646.98,34.262
9.9547e-07,3229.5,668.06,30.529
9.904e-07,3215,689,26.877
9.8664e-07,3200.4,709.79,23.3
9.8277e-07,3185.8,730.43,30.432
9.7931e-07,3171.3,750.93,27.017
9.7493e-07,3156.8,771.29,23.692
9.6928e-07,3142.2,791.5,20.448
9.6195e-07,3127.7,811.56,17.286
9.5178e-07,3113.3,831.49,14.204
9.3798e-07,3098.8,851.26,11.204
9.193e-07,3084.3,870.9,8.2843
8.9417e-07,3069.9,890.39,5.4458
8.6034e-07,3055.5,909.74,2.6882
8.1302e-07,3041.1,928.94,1.6018e-05
8.6921e-07,3026.7,948,12.677
9.3774e-07,3012.3,966.92,9.8946
1.0227e-06,2998,985.69,7.1992
1.1302e-06,2983.6,1004.3,11.169
1.27e-06,2969.3,1022.8,8.6348
1.4583e-06,2955,1041.1,6.1852
1.7247e-06,2940.7,1059.3,3.8108
2.1289e-06,2926.4,1077.4,8.3687
2.812e-06,2912.1,1095.3,6.1544
4.2079e-06,2897.8,1113.1,4.0249
8.613e-06,2883.6,1130.7,1.9751
0.0026796,2872.4,1145.2,4.8489e-05
0.0027591,2861.3,1159.4,5.0823
0.0028443,2850.4,1173.3,9.1433
0.0029004,2839.6,1187.1,16.526
0.0029555,2829,1200.6,27.757
0.0030152,2818.4,1214,35.552
0.0030767,2808,1227.1,33.884
0.0031387,2797.7,1239.9,32.276
0.0032034,2787.5,1252.6,39.655
0.0032732,2777.5,1265,38.152
0.0033433,2767.6,1277.2,49.922
0.0034214,2757.8,1289.2,48.536
0.0035007,2748.2,1300.9,47.209
0.0035878,2738.8,1312.4,53.557
0.0036762,2729.5,1323.6,62.001
0.0037698,2720.4,1334.5,69.921
0.0038722,2711.5,1345.2,77.607
0.0039804,2702.8,1355.6,88.957
0.0040999,2694.3,1365.8,95.249
0.0042273,2686.1,1375.6,105.7
0.004362,2678,1385.1,104.76
0.0045094,2670.3,1394.3,112.42
0.0046682,2662.8,1403.1,111.58
0.0048397,2655.5,1411.6,110.79
0.0050236,2648.6,1419.7,110.04
0.0052288,2642,1427.4,117.05
0.0054509,2635.8,1434.7,116.38
0.0056962,2630,1441.6,115.74
0.005967,2624.7,1447.9,115.13
0.006261,2619.7,1453.8,114.56
0.0065944,2615.4,1459,114
0.0069623,2611.6,1463.7,123.71
0.0073852,2608.4,1467.6,123.2
0.007859,2606,1470.8,122.71
0.0084055,2604.5,1473.1,122.24
0.0090639,2603.9,1474.4,121.77
0.0098827,2604.4,1474.6,130.43
0.01075,2606.3,1473.5,141.8
0.011805,2609.8,1470.8,154.74
0.013136,2615.1,1466.2,154.23
0.014731,2622.8,1459.4,162.8
0.016734,2633.2,1449.9,170.9
0.019168,2647,1437.1,182.68
0.022145,2664.9,1420.4,189.83
0.025764,2687.4,1399.1,189.03
0.029753,2715,1373,188.1
0.033713,2747.3,1342.5,187.02
0.037268,2783.2,1308.6,185.75
0.040181,2821.6,1272.5,192.27
0.042484,2861.5,1235.3,204.07
0.04425,2902,1197.9,211.41
0.045751,2942.5,1160.8,226
0.047011,2982.8,1124.3,223.63
0.048118,3022.6,1088.7,221.05
0.049096,3061.7,1054.1,218.24
0.049968,3099.9,1020.7,215.22
0.050733,3137.3,988.55,211.98
0.051414,3173.6,957.75,219.85
0.052017,3208.9,928.31,224.28
0.052559,3243.1,900.26,230.03
0.053044,3276.3,873.59,239.8
0.053487,3308.4,848.28,244.4
0.05388,3339.4,824.31,239.99
0.05424,3369.5,801.65,235.41
0.054561,3398.5,780.25,230.66
0.054858,3426.5,760.09,225.75
0.055133,3453.7,741.1,220.68
0.055385,3479.9,723.24,215.46
0.055617,3505.3,706.47,218.16
0.055846,3529.9,690.72,220.94
0.056059,3553.8,675.95,226.55
0.056262,3576.9,662.11,220.76
0.056463,3599.4,649.14,223.11
0.056657,3621.2,637.01,225.61
0.056838,3642.4,625.67,219.44
0.057012,3663.1,615.07,222.58
0.057175,3683.3,605.19,216.18
0.057343,3702.9,595.97,209.67
0.057493,3722.1,587.39,214.05
0.057624,3740.9,579.41,216.11
0.057759,3759.3,572.01,209.28
0.057888,3777.3,565.14,202.35
0.058002,3795,558.78,195.31
0.058136,3812.3,552.9,194.64
0.058166,3829.3,547.51,198.84
0.058355,3846.1,542.51,191.51
0.058441,3862.6,537.92,184.1
0.058491,3878.8,533.73,176.58
0.058575,3894.9,529.91,176.79
0.058696,3910.7,526.4,176.71
0.058765,3926.4,523.23,178.21
0.058805,3941.9,520.38,170.34
0.058911,3957.3,517.79,162.38
0.059043,3972.5,515.44,154.35
0.059082,3987.7,513.37,146.22
0.059098,4002.7,511.56,138.01
0.05918,4017.6,509.96,129.71
0.059262,4032.5,508.57,131.02
0.059337,4047.2,507.37,131.82
0.059414,4062,506.35,131.92
0.059467,4076.7,505.51,135.14
0.059503,4091.4,504.84,134.66
0.059505,4106,504.37,125.86
0.059571,4120.5,504.04,116.99
0.059555,4135.1,503.87,108.04
0.059615,4149.7,503.84,99.005
0.059587,4164.2,503.96,89.889
0.059635,4178.7,504.2,80.686
0.059607,4193.2,504.59,79.776
0.059628,4207.8,505.09,82.829
0.05962,4222.4,505.7,73.375
0.059628,4236.9,506.42,69.772
0.059642,4251.6,507.24,60.164
0.059654,4266.2,508.15,50.471
0.059674,4280.9,509.14,49.59
0.059696,4295.7,510.21,39.725
0.05972,4310.5,511.35,40.58
0.059742,4325.4,512.55,30.556
0.059763,4340.4,513.83,20.455
0.059772,4355.4,515.17,10.272
1.4357e-07,4343.5,543.59,0.00055185
