2.4099e-06,3289.2,583,45.983
1.8418e-06,3274.4,604.35,42.027
1.8894e-06,3259.5,625.56,38.154
1.9491e-06,3244.8,646.61,34.363
2.0232e-06,3230,667.52,30.656
2.1143e-06,3215.2,688.28,27.031
2.2263e-06,3200.5,708.9,23.486
2.3647e-06,3185.7,729.36,30.077
2.5372e-06,3171,749.68,26.697
2.7555e-06,3156.3,769.86,23.402
3.0371e-06,3141.6,789.88,20.19
3.4107e-06,3126.9,809.76,17.061
3.926e-06,3112.3,829.49,14.013
4.6757e-06,3097.6,849.08,11.047
5.8587e-06,3083,868.51,8.1638
7.9825e-06,3068.4,887.8,5.3622
1.2877e-05,3053.8,906.94,2.6424
3.5627e-05,3039.2,925.91,0.00010344
3.8492e-05,3024.7,944.74,12.027
4.2095e-05,3010.2,963.41,9.4367
4.6841e-05,2995.7,981.93,6.9303
5.3217e-05,2981.2,1000.3,10.734
6.2212e-05,2966.8,1018.5,8.3895
7.579e-05,2952.3,1036.6,6.128
9.8514e-05,2938,1054.5,3.9454
0.00014405,2923.6,1072.2,8.3247
0.0002806,2909.5,1089.6,6.3029
0.029564,2927.2,1074.9,4.3622
0.05974,2977,1028.4,2.322
0.059869,3024.1,985.11,0.0012563
0.059852,3068.5,944.85,4.0886
0.059831,3110.4,907.47,6.9067
0.059806,3150,872.77,12.577
0.059776,3187.5,840.57,21.608
0.05974,3223,810.69,27.12
0.059696,3256.6,782.99,23.422
0.059639,3288.5,757.33,19.535
0.059566,3318.8,733.57,23.917
0.059468,3347.6,711.6,19.678
0.05933,3374.9,691.32,27.776
0.059123,3400.9,672.67,23.226
0.058787,3425.5,655.6,18.531
0.058139,3448.7,640.21,20.912
0.056415,3469.8,627.04,25.099
0.041244,3480.7,624.34,28.623
0.0052743,3468.9,644.32,31.819
0.0027048,3455.7,665.74,38.497
0.0018669,3441.9,687.52,40.421
0.0014673,3428,709.4,46.303
0.0012453,3413.9,731.26,41.453
0.0011166,3399.8,753.05,44.763
0.0010406,3385.6,774.73,40.074
0.0010064,3371.5,796.27,35.467
0.0010066,3357.4,817.65,30.938
0.0010507,3343.3,838.83,33.799
0.0011518,3329.4,859.77,29.427
0.0013479,3315.7,880.37,25.135
0.001758,3302.4,900.44,20.919
0.0028915,3290.2,919.33,16.778
0.01352,3287.8,928.27,12.703
0.056753,3325.7,896.94,18.328
0.058566,3363.3,866.13,14.054
0.059113,3399.6,837.03,9.5723
0.059373,3434.4,809.8,4.8871
0.059525,3467.6,784.4,0.0047585
0.0594,3499.2,760.95,3.5665
0.059212,3529.2,739.35,9.5298
0.058903,3557.7,719.56,16.818
0.058296,3584.6,701.66,11.241
0.056601,3609.2,686.26,14.131
0.035926,3618.7,686.17,16.476
0.0043336,3606.5,707.84,22.307
0.0022822,3593,730.76,23.902
0.0015935,3579,753.99,18.132
0.0012593,3564.9,777.3,12.442
0.0010664,3550.6,800.59,6.8319
0.00095175,3536.3,823.8,1.2991
0.00087847,3521.9,846.9,3.4089
0.00084079,3507.6,869.88,10.804
0.00083205,3493.3,892.7,14.268
0.0008498,3479,915.34,24.885
0.00090486,3464.8,937.76,19.75
0.0010132,3450.8,959.93,14.7
0.0012205,3437,981.73,9.7285
0.0016714,3423.6,1002.9,4.8343
0.0031086,3411.8,1022.5,0.011654
0.0020917,3399,1043,5.9745
0.0016807,3385.8,1063.7,8.9427
0.0014978,3372.5,1084.4,13.43
0.001437,3359.1,1105,21.975
0.0014805,3345.9,1125.4,25.866
0.0016586,3332.9,1145.5,21.48
0.002104,3320.4,1164.9,17.169
0.0034401,3309.6,1182.6,12.927
0.018914,3317.1,1181.8,8.7462
0.056743,3369.3,1136.3,4.5233
0.058521,3420.9,1092,0.0058552
0.01666,3424.1,1096.5,2.8407
0.0014693,3410.8,1117.6,5.8674
0.00078121,3396.7,1139.3,11.771
0.00054014,3382.4,1161.1,7.0972
0.00041691,3367.9,1182.9,10.33
0.00034341,3353.5,1204.6,13.9
0.00029592,3338.9,1226.3,9.4682
0.00026163,3324.4,1247.8,14.035
0.00023719,3309.8,1269.2,9.7686
0.00021906,3295.2,1290.5,5.5835
0.00020589,3280.7,1311.7,11.886
0.00019577,3266.1,1332.7,16.186
0.00018879,3251.6,1353.6,12.246
0.00018391,3237,1374.3,8.3898
0.00018117,3222.5,1394.9,4.6134
0.0001806,3208,1415.3,7.0361
0.00018234,3193.5,1435.6,14.241
0.00018611,3179.1,1455.8,10.707
0.000193,3164.6,1475.7,7.2564
0.00020343,3150.2,1495.5,3.8851
0.00021817,3135.9,1515.2,7.9801
0.00024013,3121.6,1534.7,11.985
0.00027258,3107.3,1553.9,17.637
0.00032428,3093.2,1573,14.586
0.00041446,3079.2,1591.7,11.617
0.00060334,3065.6,1610,8.7259
0.0012416,3053,1627.1,5.9114
0.054549,3127.1,1557.4,3.1675
0.059192,3204.7,1484.9,0.0055965
0.05863,3277,1418.4,5.5797
0.05676,3342.6,1359.2,10.35
0.013651,3346.2,1362.6,14.169
0.0029885,3335.3,1380.5,21
0.0018389,3322.9,1399.9,24.464
0.0014336,3310.1,1419.6,20.206
0.0012588,3297,1439.3,16.023
0.0012048,3283.9,1459,11.912
